CaseID,ActivityID,CompleteTimestamp,Resource
Case No. 1,0,2018-05-18 04:14:35,0
Case No. 1,0,2018-05-18 04:14:35,0
Case No. 1,1,2018-05-18 04:43:52,1
Case No. 1,2,2018-05-18 04:56:29,0
Case No. 1,3,2018-05-18 05:07:03,0
Case No. 1,4,2018-05-18 05:30:17,0
Case No. 1,5,2018-05-18 06:27:58,0
Case No. 1,6,2018-05-18 06:38:39,1
Case No. 1,7,2018-05-18 06:54:31,0
Case No. 1,8,2018-05-18 07:01:57,0
Case No. 1,9,2018-05-18 07:12:08,0
Case No. 1,8,2018-05-18 07:21:40,0
Case No. 1,8,2018-05-18 07:32:51,0
Case No. 1,7,2018-05-18 07:35:53,0
Case No. 2,0,2018-05-18 04:14:35,0
Case No. 2,1,2018-05-18 04:17:43,0
Case No. 2,2,2018-05-18 04:22:17,0
Case No. 2,3,2018-05-18 04:50:27,1
Case No. 2,4,2018-05-18 04:58:01,0
Case No. 2,5,2018-05-18 05:05:08,1
Case No. 2,7,2018-05-18 05:19:47,1
Case No. 2,8,2018-05-18 05:50:53,1
Case No. 2,6,2018-05-18 05:59:32,0
Case No. 2,9,2018-05-18 06:22:40,0
Case No. 2,6,2018-05-18 06:48:22,0
Case No. 2,8,2018-05-18 07:09:56,0
Case No. 2,7,2018-05-18 07:39:26,0
Case No. 3,0,2018-05-18 07:44:36,0
Case No. 3,1,2018-05-18 07:47:03,1
Case No. 3,2,2018-05-18 07:55:24,0
Case No. 3,3,2018-05-18 08:11:31,0
Case No. 3,4,2018-05-18 08:18:29,0
Case No. 3,5,2018-05-18 08:18:42,0
Case No. 3,6,2018-05-18 08:22:03,0
Case No. 3,7,2018-05-18 08:22:28,0
Case No. 3,8,2018-05-18 08:39:39,0
Case No. 3,9,2018-05-18 09:33:00,0
Case No. 3,7,2018-05-18 10:22:42,0
Case No. 3,8,2018-05-18 10:44:55,1
Case No. 3,8,2018-05-18 10:48:04,0
Case No. 4,0,2018-05-18 08:14:45,0
Case No. 4,1,2018-05-18 08:56:27,0
Case No. 4,2,2018-05-18 08:58:45,0
Case No. 4,3,2018-05-18 09:28:26,1
Case No. 4,4,2018-05-18 09:37:24,0
Case No. 4,5,2018-05-18 10:03:23,0
Case No. 4,7,2018-05-18 10:11:55,1
Case No. 4,8,2018-05-18 10:22:58,1
Case No. 4,6,2018-05-18 10:28:39,0
Case No. 4,9,2018-05-18 10:33:18,0
Case No. 4,7,2018-05-18 10:35:15,0
Case No. 4,8,2018-05-18 11:07:01,0
Case No. 4,8,2018-05-18 11:29:00,0
Case No. 5,0,2018-05-18 13:27:27,0
Case No. 5,1,2018-05-18 13:32:34,0
Case No. 5,2,2018-05-18 14:09:52,0
Case No. 5,3,2018-05-18 14:13:21,0
Case No. 5,4,2018-05-18 14:18:37,0
Case No. 5,5,2018-05-18 14:32:57,0
Case No. 5,6,2018-05-18 14:41:04,0
Case No. 5,7,2018-05-18 14:47:00,0
Case No. 5,8,2018-05-18 14:53:47,0
Case No. 5,9,2018-05-18 14:56:07,0
Case No. 5,8,2018-05-18 15:14:35,0
Case No. 5,8,2018-05-18 15:34:55,1
Case No. 5,8,2018-05-18 15:43:00,0
Case No. 6,0,2018-05-18 04:09:03,0
Case No. 6,1,2018-05-18 04:13:47,0
Case No. 6,2,2018-05-18 04:30:45,0
Case No. 6,3,2018-05-18 05:07:26,0
Case No. 6,4,2018-05-18 05:27:24,0
Case No. 6,5,2018-05-18 05:31:43,0
Case No. 6,7,2018-05-18 05:52:56,1
Case No. 6,8,2018-05-18 05:53:01,0
Case No. 6,8,2018-05-18 05:59:58,1
Case No. 6,6,2018-05-18 06:24:45,0
Case No. 6,9,2018-05-18 06:30:05,0
Case No. 6,6,2018-05-18 06:43:09,0
Case No. 6,8,2018-05-18 07:28:12,0
Case No. 6,7,2018-05-18 07:29:46,0
Case No. 7,0,2018-05-18 15:50:16,0
Case No. 7,1,2018-05-18 16:03:36,0
Case No. 7,2,2018-05-18 16:33:31,0
Case No. 7,3,2018-05-18 17:02:38,0
Case No. 7,4,2018-05-18 17:08:38,0
Case No. 7,5,2018-05-18 17:10:34,0
Case No. 7,6,2018-05-18 17:48:29,0
Case No. 7,7,2018-05-18 18:37:41,0
Case No. 7,8,2018-05-18 18:39:20,0
Case No. 7,9,2018-05-18 18:44:18,0
Case No. 7,8,2018-05-18 18:59:30,0
Case No. 7,8,2018-05-18 19:20:30,0
Case No. 7,8,2018-05-18 19:30:53,0
Case No. 8,0,2018-05-18 11:46:54,0
Case No. 8,1,2018-05-18 11:51:28,0
Case No. 8,2,2018-05-18 13:14:50,0
Case No. 8,3,2018-05-18 13:22:49,0
Case No. 8,4,2018-05-18 13:23:52,0
Case No. 8,5,2018-05-18 13:24:39,0
Case No. 8,7,2018-05-18 14:00:27,1
Case No. 8,8,2018-05-18 14:05:02,1
Case No. 8,6,2018-05-18 14:29:44,0
Case No. 8,9,2018-05-18 14:48:11,1
Case No. 8,8,2018-05-18 14:49:11,1
